,SPCD,DO_BH,HT_TOT,TT_DW_CRM
65788,131,8.2,69.0,391.78
9867,111,7.5,68.0,363.08
93774,375,7.5,60.9,337.12
102632,15,4.9,17.0,57.35
16773,391,1.8,28.0,6.84
6669,97,5.9,52.5,132.03
19990,110,20.1,92.7,3384.73
92852,105,6.7,58.6,180.83
24636,611,16.5,84.0,1858.44
89650,318,19.8,96.1,3255.26
48378,131,10.7,56.0,551.91
107847,15,26.6,70.0,3167.03
55298,110,8.0,61.0,344.22
68585,611,13.2,75.0,1080.86
69228,621,7.0,45.0,163.89
75251,832,8.2,46.0,340.15
79807,802,8.3,67.3,556.32
92883,105,8.3,59.0,282.58
44268,111,8.3,70.0,464.32
57587,802,15.0,69.0,1656.02
121638,125,13.6,79.3,939.97
129919,128,5.4,34.0,75.74
68131,591,5.6,23.0,81.03
64168,128,12.8,71.0,1090.88
34195,800,12.5,49.0,805.04
80643,129,12.2,79.1,710.39
116986,131,8.6,61.0,381.46
80507,105,14.6,77.5,1231.26
54386,131,7.6,36.0,165.08
87981,93,6.0,32.2,69.31
8976,531,11.0,61.2,1055.08
2445,375,9.1,56.5,532.67
18297,121,5.9,56.0,176.74
97954,211,21.0,131.9,3056.34
36440,827,10.8,53.0,682.54
63772,400,1.8,25.0,9.05
51678,731,8.4,72.0,449.6
75972,330,30.1,65.0,3447.81
105601,131,10.6,73.0,703.85
113832,131,7.0,38.0,144.16
90215,746,12.5,71.6,686.54
7289,371,16.7,66.8,2414.25
73376,832,10.4,69.0,807.58
4501,531,8.0,68.0,556.61
90990,105,8.9,50.7,320.77
75658,531,27.2,81.0,5024.97
18721,121,17.9,70.7,2315.99
100611,263,3.2,33.0,22.09
27692,131,15.0,73.7,1435.28
79445,318,14.3,87.0,1924.19
50261,731,10.8,75.0,731.56
121793,95,7.0,43.6,147.9
127905,131,7.0,51.5,202.88
22423,950,17.4,91.3,1557.54
58534,806,11.8,69.0,1155.54
83977,242,19.6,83.0,1646.24
35692,111,6.1,58.0,192.5
92092,68,8.4,31.5,219.07
120997,131,17.6,71.0,1911.03
68721,802,11.6,52.0,782.11
127577,131,6.2,59.0,178.89
96918,371,25.2,84.6,5297.92
82668,42,30.4,152.9,9515.13
122780,68,7.7,42.4,176.51
121881,762,4.0,37.2,46.7
55620,802,4.7,35.0,95.65
89742,375,8.3,59.1,350.97
31767,110,4.6,37.7,54.26
90621,12,11.2,69.2,498.36
5203,531,22.1,87.7,5702.81
36374,121,17.2,84.0,2525.51
22305,370,14.4,86.8,1508.06
18863,222,6.7,50.0,188.11
31488,122,5.9,16.1,42.08
72993,806,17.0,89.0,2942.85
15555,316,10.1,78.0,685.55
119539,826,13.3,48.4,932.44
90519,951,9.6,66.5,357.04
82333,263,13.0,77.8,1002.12
68869,110,11.1,67.0,745.42
110930,837,14.3,69.0,1277.76
114312,131,5.9,31.5,73.16
114557,202,2.1,16.2,8.25
27372,531,10.0,59.5,610.25
30022,693,7.7,65.4,341.03
80521,105,9.8,50.4,373.0
63810,121,6.6,38.0,145.65
66745,831,12.0,82.0,1211.07
37933,128,5.0,33.0,58.82
60612,131,9.6,58.0,456.57
110305,317,15.9,89.8,1378.42
124996,951,8.5,69.7,282.22
63813,131,12.8,59.0,838.78
100095,71,3.8,29.6,31.99
153,746,13.2,71.9,826.93
99444,91,11.5,79.6,630.63
34951,111,15.4,70.0,1631.04
56723,832,11.2,62.0,834.04
11807,110,6.2,32.0,94.66
77766,90,21.9,135.0,4278.22
85337,19,14.1,55.0,752.0
104916,111,4.4,45.0,57.84
29103,621,16.1,101.3,1813.72
65242,802,12.5,59.0,1013.35
10100,111,8.5,52.0,358.08
96533,129,14.2,94.0,1139.17
42075,802,14.1,79.0,1682.23
11630,110,3.8,26.0,34.14
96672,371,20.9,100.0,4216.02
45977,131,8.5,70.0,429.0
37812,316,1.3,23.0,4.23
131357,317,11.7,59.2,513.64
118685,111,12.8,84.0,1343.38
54584,370,8.7,65.0,465.93
59970,694,1.5,21.0,4.37
30460,110,21.2,68.9,2833.74
28860,111,13.3,86.2,1488.25
39414,111,6.0,42.3,127.16
86768,19,24.4,109.0,3836.33
77346,15,13.4,82.2,1142.07
125650,131,8.5,55.1,334.76
88781,105,9.8,60.8,401.45
13501,740,1.7,26.0,5.65
101473,747,2.3,35.5,6.64
44219,111,7.7,47.0,258.75
17461,121,13.8,80.0,1551.17
60837,131,12.8,86.0,1211.81
56581,806,18.5,94.0,3647.2
58364,602,6.5,47.0,175.15
35953,694,2.4,29.0,13.94
30298,802,16.0,90.8,2443.08
100390,375,3.4,36.6,42.66
32315,316,6.6,43.0,176.33
82761,42,20.5,92.5,2871.59
65025,621,21.6,89.0,2792.22
15507,611,13.6,63.0,961.14
20247,802,19.3,76.3,2943.14
12624,131,8.7,57.9,370.44
115220,111,1.3,8.0,3.0
84157,740,7.7,66.8,292.34
118315,81,27.2,71.2,2738.88
21135,121,10.4,81.3,894.87
31582,121,3.9,27.2,43.13
99461,91,14.1,85.6,987.29
51893,131,14.7,94.0,1745.79
13356,400,5.5,54.0,173.51
92130,68,10.8,48.8,408.54
127969,131,8.9,48.4,323.13
71244,833,22.3,97.0,4724.51
42010,111,5.8,51.0,146.75
46787,800,1.0,14.0,2.69
108437,122,33.8,97.3,8854.54
68145,693,11.1,54.0,556.48
93732,375,5.6,52.5,138.54
10601,131,7.3,37.0,154.69
49069,131,13.2,64.0,966.44
21755,126,20.5,60.6,2302.43
48647,131,6.4,45.0,141.16
68699,611,5.3,49.0,97.1
34239,107,8.6,56.0,419.84
118758,837,24.0,91.2,4464.37
104947,111,10.4,63.0,663.63
50065,110,8.9,54.0,380.4
135853,202,26.0,181.0,8872.84
6628,97,11.0,62.5,571.21
50890,131,14.1,90.0,1538.99
16401,802,17.9,106.0,3515.41
81140,318,9.7,78.1,805.3
88696,105,7.6,41.8,160.52
34042,107,11.3,77.0,943.59
108359,122,27.8,105.0,6446.5
112614,111,9.0,61.0,477.06
125129,746,7.0,67.0,216.25
51664,691,19.0,90.0,2396.5
39119,131,12.8,50.8,725.49
22425,950,13.5,107.9,1134.95
110209,802,14.1,93.5,1279.31
68269,806,16.9,90.0,2942.17
45031,111,9.6,37.0,329.66
108623,122,26.6,89.5,5054.51
119015,131,9.6,72.7,572.47
107947,15,20.2,103.2,2630.94
57360,833,13.8,85.0,1695.81
79330,261,8.2,50.0,260.43
72754,832,1.2,18.0,3.35
63269,131,13.6,73.0,1166.84
27683,131,18.2,77.6,2226.55
14337,540,1.2,22.0,2.77
48149,827,11.8,70.0,1040.75
97265,950,18.5,70.0,1444.72
79639,621,30.2,121.0,8751.62
119347,68,8.4,39.7,265.98
128830,202,2.6,26.7,13.71
33890,111,7.2,59.0,285.29
123026,762,20.6,83.9,3545.05
46461,131,13.0,72.0,1050.86
122253,131,7.0,59.8,238.98
15505,611,14.4,61.0,1039.35
17999,131,6.0,46.0,123.69
128234,131,9.5,51.0,392.65
53029,970,9.8,52.0,470.45
51790,131,6.6,51.0,175.3
4165,97,12.1,69.0,782.69
22715,806,12.7,67.4,1294.56
101693,19,2.4,18.3,9.97
41393,222,6.1,43.0,132.95
73850,806,9.2,61.0,644.44
26559,110,9.2,64.3,486.55
133879,12,11.1,47.7,485.92
63866,694,16.6,87.0,1861.75
100029,621,10.8,96.0,836.8
9733,242,4.0,22.0,39.58
54044,802,20.0,72.0,2977.86
31394,318,10.4,74.8,945.69
40538,111,11.6,81.0,1062.96
3305,97,9.2,45.0,338.19
37329,121,10.4,53.0,587.03
80348,951,15.5,73.0,1016.41
33530,17,10.7,66.2,569.33
89777,407,19.1,94.0,3494.8
72281,837,1.1,17.0,2.91
5680,371,10.3,61.0,844.42
109845,97,8.9,42.0,245.16
83772,42,21.0,82.0,2651.65
66360,131,10.2,74.0,659.61
93166,125,7.5,57.7,235.52
121566,94,14.5,87.7,1178.21
119802,802,8.0,45.2,378.45
99518,91,13.1,82.7,830.11
136784,131,12.5,79.4,1068.23
66346,131,18.6,88.0,2625.34
18998,131,7.9,76.0,400.4
39630,43,15.1,84.0,1050.96
44689,111,6.6,49.0,190.63
107289,122,17.1,50.3,1110.78
37151,694,13.8,81.0,1244.55
114321,131,3.9,31.9,36.36
80306,746,13.3,87.0,1007.19
37062,121,8.2,57.0,382.8
89073,125,7.3,41.4,156.79
77746,93,9.6,49.0,333.45
77654,122,12.2,35.4,365.19
111644,316,3.8,44.9,52.23
115580,746,4.5,46.4,56.74
23171,110,10.0,52.3,470.13
126632,132,6.7,52.9,222.65
16416,832,10.9,85.0,1087.58
136193,202,19.3,134.1,4002.49
45742,694,14.7,80.0,1377.97
44305,222,2.9,18.0,25.12
53098,316,7.2,39.0,186.75
217,125,12.4,70.1,749.06
27620,128,9.7,40.1,377.02
50147,131,7.6,63.0,302.65
3286,12,11.6,54.0,573.4
18350,131,8.6,76.0,478.51
91541,746,7.9,49.6,204.31
5990,375,7.5,69.5,404.63
81764,371,10.7,65.8,806.01
57369,901,8.8,70.0,524.76
38998,838,13.9,47.0,1078.62
54109,131,6.7,39.0,133.53
66397,370,11.6,73.0,862.45
35654,111,6.9,58.0,254.79
45304,111,9.4,67.0,573.68
85859,202,5.2,46.0,100.89
89267,241,9.1,33.8,168.36
8606,541,20.0,71.0,3280.27
17151,111,6.5,59.0,227.04
130704,602,22.3,93.5,2974.09
64074,131,8.3,74.0,432.16
66692,621,11.4,75.0,719.8
18957,131,9.6,84.0,661.57
45670,111,3.6,40.0,35.5
103876,15,13.0,48.1,570.94
61033,802,6.9,52.0,337.67
48562,131,2.5,17.0,12.4
89528,318,16.0,82.3,2046.61
52760,131,12.9,82.0,1174.84
129300,746,2.6,30.7,15.41
103049,20,12.1,60.8,615.35
4982,371,22.7,85.0,5216.85
69707,132,4.2,46.0,56.18
133570,126,11.9,54.5,697.69
19219,611,16.3,92.3,1993.57
2613,375,12.3,80.0,1317.36
13066,131,8.0,57.4,306.52
115238,111,1.4,8.4,3.59
88903,125,7.5,56.4,224.77
124963,743,10.5,83.3,585.44
71532,132,8.2,64.0,404.3
63897,110,8.1,28.4,158.49
62467,611,17.9,81.0,2097.46
26920,132,6.5,68.8,272.46
100097,202,3.9,30.3,36.28
109284,202,15.7,92.7,1874.34
29173,110,9.6,66.7,551.17
54007,901,8.0,59.0,370.17
36761,111,6.6,64.0,257.21
10819,131,6.4,49.5,157.64
115929,746,7.5,76.0,273.49
61763,825,4.8,32.0,100.67
113695,131,6.0,49.6,135.34
10013,111,8.2,60.0,385.18
107755,15,14.8,76.0,1051.84
20083,400,14.8,86.2,2040.0
16202,400,10.2,67.0,768.72
110172,837,25.3,75.9,5040.63
132513,409,7.4,64.8,445.71
106454,122,21.4,77.8,2857.26
60391,694,5.7,56.0,164.96
613,318,7.0,74.0,354.95
102836,81,18.4,72.9,1237.53
95591,105,1.7,22.3,4.28
80076,125,15.6,67.2,1128.07
9332,93,4.3,22.2,35.42
116600,15,10.8,51.5,419.58
28025,111,6.2,52.9,179.8
97910,211,28.5,123.5,5278.26
11329,131,6.0,36.8,93.91
26901,129,12.0,76.0,707.69
115207,111,1.6,8.1,4.96
58467,901,7.9,57.0,349.2
30978,802,17.2,80.0,2475.48
26636,129,5.1,51.2,95.6
79316,125,12.4,77.0,888.38
67011,491,5.5,32.0,105.67
5876,541,11.0,78.7,1174.31
78571,15,19.0,79.0,1965.86
57991,110,9.0,84.0,609.03
94403,833,15.7,64.3,1592.77
12208,131,14.5,70.2,1278.67
71717,110,11.5,65.0,777.62
99006,901,15.5,99.9,2736.07
58134,837,23.6,61.0,3178.97
136904,131,14.4,75.5,1353.14
100187,119,3.4,23.3,20.32
107180,122,24.7,68.3,3357.12
127789,131,6.9,52.3,199.72
25534,131,9.7,68.4,550.17
75496,806,15.0,37.0,989.55
45654,111,6.9,57.0,249.96
16000,691,1.0,19.0,1.62
89797,541,7.3,78.9,359.32
127877,131,9.5,59.8,460.65
83013,263,13.0,67.0,867.88
118497,121,13.6,78.0,1469.83
8944,318,17.0,67.5,2714.4
103006,15,34.2,118.0,8678.32
69655,802,3.5,33.0,46.74
111445,743,9.7,93.8,551.26
36359,111,5.7,36.0,90.3
80608,129,5.8,48.2,101.2
32636,202,12.0,75.0,885.07
133747,950,20.2,111.6,2851.44
25065,132,12.3,82.1,1108.8
78131,122,33.1,130.0,8990.66
27968,222,13.9,70.3,1013.63
15306,694,18.2,85.0,2158.96
133666,802,25.8,86.4,6103.94
22645,132,12.1,69.2,914.27
35557,820,2.5,36.0,20.92
80133,316,10.5,73.0,700.4
100519,108,2.2,17.8,10.33
136970,131,8.1,70.4,389.79
46278,621,8.9,64.0,383.04
70787,132,4.0,48.0,49.89
79112,110,14.1,74.4,1341.65
116844,121,4.7,50.3,67.91
97968,211,26.8,106.0,4060.88
45160,400,8.3,45.0,335.73
115902,746,7.3,62.0,229.13
8616,541,14.8,84.3,2264.18
95312,129,4.3,31.8,44.21
67152,131,11.4,50.0,562.75
20377,110,19.1,69.8,2325.43
35278,121,14.7,86.0,1888.32
17366,121,17.2,65.0,1972.12
17632,131,14.8,84.0,1586.07
15716,316,1.0,18.0,2.33
633,95,8.5,60.5,311.09
134819,202,35.2,173.0,14180.13
84154,740,11.0,72.1,633.07
117802,999,2.1,18.0,10.01
92213,110,11.0,71.8,537.21
24666,621,11.0,83.0,743.57
9123,541,8.8,72.0,671.34
70610,132,3.4,27.0,33.58
112289,111,2.2,14.0,10.73
92277,221,17.2,85.1,1592.34
74722,693,8.9,49.0,333.42
93092,125,6.0,51.5,142.02
53737,832,23.4,77.0,4175.05
126281,131,24.6,89.9,4695.69
63552,812,2.5,29.0,20.92
55952,131,10.7,72.0,707.71
87392,746,9.3,67.5,458.5
105239,111,9.7,66.0,602.71
15421,802,6.1,49.0,263.98
117337,202,9.1,64.0,482.75
63446,806,3.9,39.0,61.55
52718,611,7.9,58.0,299.36
112516,111,8.0,56.0,339.59
74202,126,12.5,48.0,703.16
112127,131,2.0,21.8,7.25
2410,531,15.5,78.5,2109.29
58216,371,25.9,77.0,4654.66
116217,461,2.6,30.2,16.07
67033,621,13.5,50.0,666.66
92660,94,13.1,45.0,546.98
102109,351,3.8,37.8,41.05
70530,370,7.5,60.0,336.8
17577,131,17.6,79.0,2117.52
80737,318,5.6,53.9,146.25
102854,202,15.2,91.1,1796.28
126810,93,2.6,13.6,11.26
36257,820,10.2,55.0,621.99
78595,93,29.8,113.3,5955.53
3316,375,15.7,73.0,2014.81
123983,94,21.5,73.3,2102.51
14714,611,5.3,49.0,97.1
74435,316,6.1,45.0,159.8
132584,611,5.5,49.0,109.58
9003,531,15.7,70.7,2490.92
24253,611,9.6,70.6,548.62
64918,131,13.3,78.0,1189.86
131622,110,7.3,39.8,181.83
80322,746,13.2,81.2,895.57
94382,833,11.4,63.9,783.18
38920,222,13.7,45.0,664.83
76656,202,14.3,103.0,1694.89
97974,211,32.7,138.9,7731.7
122275,131,11.2,69.2,746.88
51806,621,16.4,97.0,1800.31
98566,951,6.8,66.0,219.82
77835,93,16.8,67.3,1246.91
113488,131,4.0,33.2,38.66
58193,261,48.7,114.0,17894.4
114563,202,8.8,63.6,439.81
92329,611,8.9,78.7,293.33
102429,81,3.5,11.0,25.06
20387,110,21.4,73.1,3055.45
124466,131,7.2,58.6,248.84
29922,131,19.1,81.3,2565.69
92433,835,13.5,65.2,1134.17
76739,202,15.4,90.6,1704.22
119549,835,7.7,45.2,309.92
73239,132,6.0,35.0,116.62
120542,131,7.3,81.3,363.56
10542,131,6.6,35.8,116.25
34820,827,10.8,70.0,899.9
127895,131,6.9,47.6,179.83
72786,837,19.9,69.0,2572.31
74144,901,6.2,54.0,211.04
93485,318,15.5,74.3,1673.41
84056,202,10.5,31.7,339.21
85795,202,18.1,88.0,2259.63
68506,110,9.6,40.0,329.74
480,837,13.5,74.9,1108.56
1432,131,2.5,12.7,12.4
118773,541,35.2,68.9,7469.33
130636,132,14.1,74.5,1022.21
61963,800,5.1,32.0,88.62
43911,999,2.5,27.0,15.41
123347,611,5.6,54.6,130.01
103403,122,20.6,99.7,3064.0
79235,131,11.5,71.0,808.35
95499,375,4.6,31.5,87.08
26834,832,18.2,90.0,2999.5
133456,950,3.0,31.9,19.57
9068,837,10.1,79.0,925.78
86774,19,9.6,53.5,331.18
124214,131,11.4,57.0,639.87
126739,802,20.8,74.2,3305.35
116300,544,5.4,60.2,182.22
20421,110,18.2,82.6,2481.18
36020,111,5.3,47.0,105.36
99547,91,11.5,80.6,638.38
91185,375,9.7,73.8,538.99
71359,833,1.2,11.0,3.7
57735,129,20.4,90.0,2333.17
34836,111,10.0,66.0,641.53
133622,837,16.3,81.3,2357.29
81968,42,6.1,29.0,87.15
93458,318,8.0,79.3,441.31
92882,105,8.3,51.8,249.91
53229,400,17.4,68.0,2202.39
111935,318,2.8,28.8,29.59
51384,131,9.5,55.0,423.56
83480,242,18.3,78.0,1360.25
113249,131,5.7,44.7,104.87
55373,611,11.4,74.0,805.02
58939,611,7.3,52.0,223.56
14788,831,1.2,28.0,3.58
119408,835,14.6,62.3,1412.61
89790,531,13.3,60.8,1038.45
47292,131,9.6,50.0,393.49
85742,122,18.1,91.0,2204.39
48424,131,10.4,49.0,455.93
133778,833,14.5,86.0,2053.69
8756,318,14.0,76.8,1995.74
10444,131,10.0,69.1,591.64
12929,742,2.4,32.9,12.75
104276,122,10.0,62.8,415.98
36969,820,3.3,32.0,41.02
58136,837,18.2,56.0,1762.85
67101,611,17.2,81.0,1942.01
109330,202,26.7,115.8,6048.79
45649,111,4.9,40.0,75.15
86855,122,10.5,48.0,379.61
125100,318,5.9,59.1,237.94
94347,833,18.5,71.7,2393.95
114518,119,4.7,61.0,44.35
13384,316,5.3,45.0,124.58
77716,15,9.0,47.6,291.91
45423,128,8.9,36.0,262.07
22062,131,12.4,60.5,805.63
81577,12,10.2,51.4,419.92
97938,211,32.8,130.1,7324.22
45456,111,8.8,67.0,501.8
37212,999,1.1,16.0,2.04
65853,131,13.0,71.0,1036.62
7078,97,6.9,53.5,196.81
9147,541,4.8,59.0,86.24
18824,222,16.5,72.0,1435.91
105357,131,7.0,50.0,196.35
95873,105,3.7,30.2,27.5
52598,131,13.5,94.0,1471.57
128482,202,12.5,87.2,1113.56
90145,746,8.8,61.1,307.43
90717,12,8.8,51.5,212.72
770,731,23.6,104.3,4046.61
82199,42,9.8,58.5,486.0
44311,316,6.1,43.0,152.69
27497,950,12.1,88.2,760.14
42971,128,10.6,54.0,586.05
53800,540,15.1,66.0,1336.01
125481,131,15.0,89.5,1733.15
105213,111,2.9,20.0,20.99
63505,132,9.5,32.0,286.23
86185,122,5.3,31.0,48.5
48417,131,9.7,47.0,378.0
65979,802,9.9,47.0,564.41
134892,202,17.7,143.5,3674.2
24646,621,12.3,84.0,920.23
42822,131,17.9,82.0,2270.76
56660,400,9.5,60.0,597.11
86237,15,10.6,74.0,670.62
23900,111,13.9,67.7,1284.07
101220,202,2.0,24.3,7.36
81181,743,6.9,54.2,182.43
74046,621,10.8,67.0,581.82
106099,129,12.9,98.4,1032.54
98432,400,5.6,54.3,151.3
111020,999,1.5,17.7,4.36
79021,202,11.8,57.3,597.69
1093,202,6.1,37.0,102.42
44714,111,12.0,65.0,916.3
107660,202,17.0,56.4,1321.69
21131,111,13.4,75.6,1328.4
104717,15,23.5,75.1,2712.72
95921,105,3.7,33.1,27.5
63159,731,26.6,92.0,4334.16
25204,129,10.5,87.0,620.53
682,105,8.3,68.9,317.53
124778,621,18.0,93.6,2464.15
56039,611,10.3,81.0,727.06
109740,202,16.7,102.0,2380.48
25167,833,7.6,72.1,495.34
43299,111,5.3,54.0,125.8
118945,802,17.2,78.3,2424.24
25067,132,8.8,68.3,496.33
53784,316,7.3,47.0,230.26
52558,611,11.5,76.0,841.02
35504,611,6.6,56.0,195.98
20223,802,9.5,83.5,904.53
22542,131,14.3,71.9,1272.46
56746,832,17.8,91.0,2906.25
90204,746,11.3,72.3,594.91
81306,110,11.1,73.0,550.17
48030,131,8.7,71.0,457.11
80117,125,10.0,58.7,409.67
84831,108,10.9,72.5,742.77
83334,98,13.8,102.0,1193.56
76887,242,19.3,86.5,1670.03
12536,131,12.4,79.1,1047.14
120081,802,15.8,76.9,2028.9
57151,400,6.8,63.0,324.76
48548,812,11.1,70.0,874.25
103297,122,16.5,91.6,1766.23
67315,694,12.1,59.0,739.04
25848,827,13.6,65.3,1251.98
56156,621,2.4,26.0,14.11
66559,802,16.0,65.0,1764.68
91785,823,11.7,54.9,691.54
25562,131,23.3,122.0,5651.72
13096,131,8.0,56.7,302.59
11015,131,6.7,54.0,193.51
78395,15,10.1,48.5,392.96
11489,131,4.8,47.0,60.16
52625,802,3.4,41.0,43.56
73039,832,13.5,40.0,772.91
53386,68,8.9,43.0,318.05
79820,806,13.1,70.4,1697.96
107407,122,22.8,72.9,3045.38
80236,375,7.0,57.4,248.12
130321,123,10.5,54.0,555.44
71856,802,5.6,37.0,182.79
63894,110,7.4,30.4,137.97
32066,131,4.1,28.6,41.04
64407,110,6.7,48.0,181.36
57049,621,19.4,100.0,2547.0
17924,110,13.9,82.0,1433.31
50413,121,8.5,59.0,429.25
19343,541,7.0,52.2,266.85
118911,131,12.8,70.2,993.52
120129,832,11.2,71.3,956.58
17581,131,5.5,47.0,101.83
53944,621,14.8,87.0,1337.79
123761,131,11.2,85.9,924.63
17770,110,5.7,44.0,112.37
59039,111,5.2,41.0,83.23
19617,828,34.9,106.7,12495.97
55529,131,19.0,85.0,2649.81
129685,202,19.5,102.0,3120.98
87495,122,17.4,55.0,1252.79
45018,111,5.7,57.0,160.73
99594,91,12.0,85.1,715.3
26218,111,12.0,68.1,959.29
27118,621,17.0,109.4,2164.79
69509,832,5.1,36.0,99.52
70362,110,5.3,34.0,67.15
45759,111,12.0,82.0,1152.04
79581,531,6.2,65.0,257.17
58946,691,22.4,78.0,2845.13
40698,111,5.5,33.0,72.23
112279,111,4.2,46.0,51.65
3290,12,9.1,43.0,297.93
117706,312,5.7,65.9,184.64
49155,110,6.5,55.0,196.7
77304,122,11.1,65.0,643.65
20570,802,8.4,58.2,518.89
135402,202,8.5,76.0,499.8
13,316,9.3,82.7,566.74
73203,110,12.5,70.0,990.85
96625,371,16.3,68.0,1879.59
8578,541,16.1,88.1,2709.92
7353,318,11.0,81.2,1276.8
125583,111,7.1,65.0,307.26
90661,12,9.5,64.1,338.07
14350,540,1.0,17.0,1.77
102203,90,4.7,47.5,57.22
73060,832,7.3,81.0,490.26
27015,837,17.1,61.0,1698.72
63607,110,1.8,15.0,5.63
125337,15,22.0,93.6,2914.45
44568,827,7.9,64.0,460.14
36146,838,16.6,53.0,1680.58
105929,131,1.1,13.7,1.76
68061,132,8.8,76.0,551.18
52226,691,16.6,89.0,1850.89
114835,202,6.1,34.1,107.04
92779,105,6.4,56.3,144.29
101764,90,2.2,10.9,9.98
122653,131,15.2,64.9,1303.87
112504,111,8.2,50.0,317.76
62159,316,26.0,90.0,4498.86
114884,122,4.4,41.3,29.76
48948,832,5.0,37.0,98.54
22815,832,17.2,71.0,2135.56
90264,802,6.6,62.5,264.18
17072,111,6.0,50.0,155.63
84133,740,8.8,43.4,239.91
18868,222,5.9,48.0,138.71
18181,131,11.5,67.0,763.52
43015,820,7.2,52.0,304.18
46750,400,13.2,58.0,1095.99
106000,819,2.1,14.0,14.71
3204,97,11.2,57.0,587.93
37666,111,3.7,36.0,37.95
133957,318,26.1,67.6,5605.62
8040,371,24.6,76.6,5730.08
49967,400,9.1,58.0,529.67
75298,370,5.8,61.0,227.39
121601,97,19.5,79.5,2030.6
57067,806,13.7,87.0,1915.58
32639,202,18.6,138.4,3869.36
45245,762,1.0,18.0,1.55
52420,131,5.1,47.0,83.22
75124,832,25.6,78.0,5031.75
22398,621,23.6,81.7,3046.65
105847,400,7.8,77.4,532.1
112537,111,6.7,52.0,211.12
4732,371,15.5,62.5,2004.52
461,802,23.4,77.5,4185.35
99182,762,16.5,88.6,2454.02
51290,825,11.3,56.0,818.99
82228,42,11.3,91.9,999.55
102347,15,20.3,78.4,2108.9
120505,131,18.2,78.4,2248.61
83864,98,16.6,133.7,2256.42
47242,131,4.1,37.0,41.04
110259,762,13.7,81.6,908.39
23892,694,5.0,37.0,76.06
127827,131,2.7,22.8,14.93
16674,611,1.2,19.0,2.29
59036,111,5.2,33.0,60.7
48734,400,1.8,21.0,9.05
55463,833,26.3,82.0,5509.73
39101,131,5.7,28.0,55.86
70373,131,11.8,73.0,875.35
79691,651,7.8,52.0,304.02
28907,115,14.9,79.2,1434.04
81470,835,17.7,70.2,2181.29
76149,837,7.4,52.0,284.31
18560,110,12.2,75.0,1009.37
135617,202,27.2,193.0,10168.56
72820,806,9.3,58.0,625.14
131758,122,12.2,62.6,768.66
136656,131,7.8,55.7,281.01
108433,122,37.9,102.7,11737.74
24749,621,12.4,85.0,944.56
109523,131,5.5,31.7,59.87
66986,802,8.6,47.0,442.88
60660,110,9.3,58.0,448.43
134341,837,8.9,61.6,548.55
87711,122,21.6,96.4,3584.34
44639,121,2.8,34.0,19.27
128606,202,15.2,74.3,1362.0
90239,746,15.0,61.5,799.31
130426,132,9.4,61.0,439.66
30249,531,17.5,76.4,2071.83
59009,831,18.1,93.0,3007.01
43955,111,5.6,44.0,111.87
118736,541,8.6,64.7,348.48
73336,621,5.0,47.0,83.94
49591,491,2.1,23.0,11.04
66386,132,6.4,30.0,114.45
50590,611,7.8,78.0,404.77
3639,97,7.4,56.0,241.17
68311,832,7.1,45.0,251.53
57130,316,24.2,73.0,3203.79
104641,202,8.6,44.3,296.61
22346,833,25.0,118.1,7121.1
56048,621,10.7,76.0,649.34
7150,371,25.5,73.2,5951.64
72564,832,4.5,31.0,80.95
603,125,16.4,83.5,1469.43
27089,621,19.5,109.2,2801.79
93394,316,7.4,52.6,259.27
58774,131,11.9,69.0,842.54
67558,813,6.4,58.0,335.65
127112,131,6.5,44.0,142.76
114013,111,3.9,28.9,43.13
4140,97,5.9,58.0,169.22
10313,131,8.2,34.2,186.44
119598,802,19.7,104.0,4141.24
6428,97,9.7,58.5,428.1
53696,491,4.9,30.0,90.36
82721,242,8.2,38.3,166.53
62774,131,9.9,67.0,561.99
105800,202,2.6,19.0,13.71
126504,15,8.5,42.4,223.15
38899,121,12.1,42.0,637.28
35580,820,1.6,28.0,7.12
1104,117,33.5,107.0,7660.53
69638,802,11.9,67.0,1046.61
108184,202,21.0,87.0,2793.54
133384,762,4.6,46.8,66.04
130692,602,5.5,37.3,102.36
70243,400,29.1,93.0,8172.95
93363,316,6.0,59.3,192.81
28967,652,11.0,63.2,643.31
105658,97,10.4,69.6,536.1
81193,743,7.9,49.4,262.4
38321,691,14.2,63.0,1020.07
51273,591,1.3,13.0,3.37
102532,202,6.5,49.0,204.18
28301,827,15.4,94.0,2205.47
49920,131,7.0,42.0,161.56
33306,122,10.7,43.0,341.01
69869,110,10.8,64.0,673.58
99901,621,1.2,21.0,2.55
25917,835,13.7,70.4,1412.01
76642,202,30.7,176.5,11907.65
9142,541,10.5,72.0,1012.47
9757,122,4.5,38.7,31.41
30733,802,18.5,86.0,3050.63
116706,122,2.9,15.7,11.01
1596,131,3.5,43.0,27.97
136776,131,7.3,74.2,330.09
87795,202,11.6,67.7,722.47
65415,806,6.0,49.0,234.15
61719,694,16.8,74.0,1632.89
102640,122,29.6,105.0,6869.76
28932,121,9.7,77.1,738.28
109087,202,21.5,97.6,3423.49
88467,105,5.7,40.7,83.15
3604,740,4.0,41.0,42.87
15319,802,16.4,89.0,2510.06
33653,73,15.0,98.9,1670.16
113119,111,3.3,36.0,28.74
100912,93,2.3,18.0,8.55
105681,128,11.7,69.6,898.87
46536,131,11.9,63.0,770.65
18794,222,12.4,70.0,815.12
